vote_average,vote_count,revenue,runtime,adult,budget,release_year,release_month,release_day_of_week,release_day_of_year,title_length,profit,vote_total,genre_combo_score,company_combo_score,title_length*sqrt(vote_count),sqrt(vote_count)*log(genre_combo_score),sqrt(company_combo_score)*sqrt(runtime),sqrt(company_combo_score)*sqrt(vote_count),adult*company_combo_score**3,vote_count/genre_combo_score,sqrt(runtime)*sqrt(vote_count),vote_count/runtime,release_day_of_week**3*runtime,genre_combo_score*vote_total**2,company_combo_score**3*vote_count,company_combo_score*title_length**3,sqrt(vote_count)/release_day_of_year,company_combo_score**3*vote_count**2,sqrt(release_month)*sqrt(vote_average),company_combo_score**2/genre_combo_score,vote_total**2/release_month,sqrt(revenue)/release_day_of_year,sqrt(vote_count)*log(release_month),sqrt(company_combo_score)*runtime**3,sqrt(vote_average)/genre_combo_score,release_day_of_week*sqrt(vote_total),company_combo_score*release_day_of_week,sqrt(release_day_of_week)*sqrt(vote_average),sqrt(revenue)*sqrt(vote_total),profit*exp(release_day_of_week),release_day_of_year**3*vote_count,company_combo_score**3*release_day_of_week**3,popularity
6.0,2.0,0.0,32.0,0.0,0.0,2000.0,12.0,3.0,356.0,39.0,0.0,12.0,43.0,0.0,55.15432893255071,5.319140214413091,0.0,0.0,0.0,0.046511627906976744,8.000000000000002,0.0625,864.0,6192.0,0.0,0.0,0.003972510006665998,0.0,8.48528137423857,0.0,12.0,0.0,3.514188685361281,0.0,0.056964877739143674,10.392304845413264,0.0,4.242640687119285,0.0,0.0,90236032.0,0.0,1.4
7.5,6.0,0.0,23.0,0.0,0.0,1959.0,1.0,3.0,1.0,13.0,0.0,45.0,17.0,0.0,31.843366656181313,6.939927025382128,0.0,0.0,0.0,0.35294117647058826,11.747340124470728,0.2608695652173913,621.0,34425.0,0.0,0.0,2.449489742783178,0.0,2.7386127875258306,0.0,2025.0,0.0,0.0,0.0,0.16109486985446062,20.12461179749811,0.0,4.743416490252569,0.0,0.0,6.0,0.0,0.6
0.0,0.0,0.0,5.0,0.0,0.0,2021.0,11.0,4.0,309.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
0.0,0.0,0.0,5.0,0.0,0.0,2022.0,11.0,1.0,333.0,17.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
8.0,3.0,0.0,53.0,0.0,0.0,2006.0,3.0,5.0,70.0,58.0,0.0,24.0,29.0,2.0,100.45894683899488,5.832327461651385,10.295630140987,2.4494897427831783,0.0,0.10344827586206896,12.60952021291849,0.05660377358490566,6625.0,16704.0,24.0,390224.0,0.024743582965269673,72.0,4.898979485566357,0.13793103448275862,192.0,0.0,1.902852301792692,210543.87252541928,0.09753196981883415,24.49489742783178,10.0,6.324555320336759,0.0,0.0,1029000.0,1000.0,1.716
6.3,3.0,0.0,15.0,0.0,0.0,2000.0,5.0,3.0,125.0,18.0,0.0,18.9,32.0,1.0,31.17691453623979,6.002830669264718,3.872983346207417,1.7320508075688772,0.0,0.09375,6.7082039324993685,0.2,405.0,11430.719999999998,3.0,5832.0,0.013856406460551017,9.0,5.612486080160912,0.03125,71.44199999999998,0.0,2.787628235963451,3375.0,0.07843687748756958,13.042239071570496,3.0,4.347413023856832,0.0,0.0,5859375.0,27.0,0.6
6.0,1.0,0.0,6.0,0.0,0.0,1959.0,7.0,3.0,211.0,23.0,0.0,6.0,3.0,0.0,23.0,1.0986122886681098,0.0,0.0,0.0,0.3333333333333333,2.449489742783178,0.16666666666666666,162.0,108.0,0.0,0.0,0.004739336492890996,0.0,6.48074069840786,0.0,5.142857142857143,0.0,1.9459101490553132,0.0,0.8164965809277259,7.348469228349534,0.0,4.242640687119285,0.0,0.0,9393931.0,0.0,0.6
0.0,0.0,0.0,7.0,0.0,0.0,2021.0,7.0,1.0,194.0,24.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
0.0,0.0,0.0,6.0,0.0,0.0,1946.0,1.0,1.0,8.0,14.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.841
0.0,0.0,0.0,4.0,0.0,0.0,2016.0,6.0,2.0,167.0,16.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
6.3,3.0,0.0,9.0,0.0,0.0,2015.0,5.0,5.0,150.0,21.0,0.0,18.9,12.0,0.0,36.373066958946424,4.303984569498579,0.0,0.0,0.0,0.25,5.196152422706632,0.3333333333333333,1125.0,4286.519999999999,0.0,0.0,0.011547005383792514,0.0,5.612486080160912,0.0,71.44199999999998,0.0,2.787628235963451,0.0,0.2091650066335189,21.737065119284157,0.0,5.612486080160912,0.0,0.0,10125000.0,0.0,0.6
0.0,0.0,0.0,4.0,0.0,0.0,2013.0,1.0,2.0,30.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
9.0,1.0,0.0,83.0,0.0,0.0,1983.0,2.0,1.0,32.0,19.0,0.0,9.0,17.0,0.0,19.0,2.833213344056216,0.0,0.0,0.0,0.058823529411764705,9.1104335791443,0.012048192771084338,83.0,1377.0,0.0,0.0,0.03125,0.0,4.242640687119286,0.0,40.5,0.0,0.6931471805599453,0.0,0.17647058823529413,3.0,0.0,3.0,0.0,0.0,32768.0,0.0,0.661
0.0,0.0,0.0,24.0,0.0,0.0,1979.0,2.0,2.0,45.0,48.0,0.0,0.0,12.0,1.0,0.0,0.0,4.898979485566356,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,110592.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,13824.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.6
5.0,1.0,0.0,3.0,0.0,0.0,1928.0,1.0,6.0,1.0,20.0,0.0,5.0,3.0,0.0,20.0,1.0986122886681098,0.0,0.0,0.0,0.3333333333333333,1.7320508075688772,0.3333333333333333,648.0,75.0,0.0,0.0,1.0,0.0,2.23606797749979,0.0,25.0,0.0,0.0,0.0,0.7453559924999299,13.416407864998739,0.0,5.477225575051661,0.0,0.0,1.0,0.0,0.6
10.0,1.0,0.0,9.0,0.0,0.0,1976.0,2.0,0.0,33.0,11.0,0.0,10.0,3.0,0.0,11.0,1.0986122886681098,0.0,0.0,0.0,0.3333333333333333,3.0,0.1111111111111111,0.0,300.0,0.0,0.0,0.030303030303030304,0.0,4.47213595499958,0.0,50.0,0.0,0.6931471805599453,0.0,1.0540925533894598,0.0,0.0,0.0,0.0,0.0,35937.0,0.0,0.6
0.0,0.0,0.0,31.0,0.0,3070.0,2018.0,2.0,5.0,41.0,24.0,-3070.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-455628.3984449102,0.0,0.0,1.163
6.0,4.0,0.0,4.0,0.0,0.0,2014.0,6.0,1.0,161.0,17.0,0.0,24.0,3.0,0.0,34.0,2.1972245773362196,0.0,0.0,0.0,1.3333333333333333,4.0,1.0,4.0,1728.0,0.0,0.0,0.012422360248447204,0.0,5.999999999999999,0.0,96.0,0.0,3.58351893845611,0.0,0.8164965809277259,4.898979485566356,0.0,2.449489742783178,0.0,0.0,16693124.0,0.0,0.6
6.0,3.0,0.0,9.0,0.0,0.0,1951.0,7.0,3.0,207.0,9.0,0.0,18.0,3.0,0.0,15.588457268119894,1.902852301792692,0.0,0.0,0.0,1.0,5.196152422706632,0.3333333333333333,243.0,972.0,0.0,0.0,0.00836739520564675,0.0,6.48074069840786,0.0,46.285714285714285,0.0,3.3704152451277296,0.0,0.8164965809277259,12.727922061357855,0.0,4.242640687119285,0.0,0.0,26609229.0,0.0,0.6
8.0,1.0,0.0,4.0,0.0,0.0,2015.0,1.0,3.0,1.0,16.0,0.0,8.0,20.0,0.0,16.0,2.995732273553991,0.0,0.0,0.0,0.05,2.0,0.25,108.0,1280.0,0.0,0.0,1.0,0.0,2.8284271247461903,0.0,64.0,0.0,0.0,0.0,0.1414213562373095,8.485281374238571,0.0,4.898979485566357,0.0,0.0,1.0,0.0,0.6
0.0,0.0,0.0,4.0,0.0,0.0,2001.0,11.0,4.0,327.0,14.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
0.0,0.0,0.0,1.0,0.0,0.0,2021.0,3.0,1.0,75.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
8.0,1.0,0.0,13.0,0.0,0.0,2020.0,5.0,5.0,137.0,25.0,0.0,8.0,16.0,0.0,25.0,2.772588722239781,0.0,0.0,0.0,0.0625,3.605551275463989,0.07692307692307693,1625.0,1024.0,0.0,0.0,0.0072992700729927005,0.0,6.324555320336759,0.0,12.8,0.0,1.6094379124341003,0.0,0.1767766952966369,14.142135623730951,0.0,6.324555320336759,0.0,0.0,2571353.0,0.0,0.6
6.289,20.0,0.0,9.0,0.0,0.0,2016.0,6.0,4.0,162.0,14.0,0.0,125.78,31.0,0.0,62.609903369994115,15.357257646186516,0.0,0.0,0.0,0.6451612903225806,13.416407864998739,2.2222222222222223,576.0,490438.8604,0.0,0.0,0.027605777499997406,0.0,6.142800664192189,0.0,2636.768066666667,0.0,8.012991945045748,0.0,0.08089638289731431,44.86067320047705,0.0,5.015575739633487,0.0,0.0,85030560.0,0.0,1.101
5.5,2.0,0.0,7.0,0.0,0.0,1979.0,12.0,2.0,353.0,9.0,0.0,11.0,3.0,0.0,12.727922061357857,1.5536723984241867,0.0,0.0,0.0,0.6666666666666666,3.7416573867739418,0.2857142857142857,56.0,363.0,0.0,0.0,0.004006270714937947,0.0,8.12403840463596,0.0,10.083333333333334,0.0,3.514188685361281,0.0,0.7817359599705717,6.6332495807108,0.0,3.3166247903554003,0.0,0.0,87973954.0,0.0,0.6
5.1,55.0,0.0,63.0,0.0,0.0,2013.0,4.0,5.0,110.0,47.0,0.0,280.5,12.0,3.0,348.5613288934962,18.42856093673172,13.74772708486752,12.845232578665128,0.0,4.583333333333333,58.864250611045755,0.873015873015873,7875.0,944163.0,1485.0,311469.0,0.06741998624632421,81675.0,4.516635916254486,0.75,19670.0625,0.0,10.28103414360658,433094.108280175,0.18819316317727022,83.74067112222113,15.0,5.049752469181039,0.0,0.0,73205000.0,3375.0,3.389
6.0,1.0,0.0,6.0,0.0,0.0,1998.0,6.0,1.0,181.0,12.0,0.0,6.0,3.0,0.0,12.0,1.0986122886681098,0.0,0.0,0.0,0.3333333333333333,2.449489742783178,0.16666666666666666,6.0,108.0,0.0,0.0,0.0055248618784530384,0.0,5.999999999999999,0.0,6.0,0.0,1.791759469228055,0.0,0.8164965809277259,2.449489742783178,0.0,2.449489742783178,0.0,0.0,5929741.0,0.0,0.6
0.0,0.0,0.0,5.0,0.0,0.0,1930.0,4.0,5.0,95.0,14.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
0.0,0.0,0.0,3.0,0.0,0.0,2017.0,1.0,6.0,1.0,17.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
0.0,0.0,0.0,7.0,0.0,0.0,1952.0,2.0,4.0,60.0,18.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
0.0,0.0,0.0,5.0,0.0,0.0,2022.0,9.0,0.0,248.0,10.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
5.0,2.0,0.0,9.0,0.0,0.0,1926.0,3.0,5.0,65.0,22.0,0.0,10.0,16.0,0.0,31.112698372208094,3.921032573874189,0.0,0.0,0.0,0.125,4.242640687119286,0.2222222222222222,1125.0,1600.0,0.0,0.0,0.02175713172881685,0.0,3.872983346207417,0.0,33.333333333333336,0.0,1.5536723984241867,0.0,0.13975424859373686,15.811388300841898,0.0,5.000000000000001,0.0,0.0,549250.0,0.0,0.6
0.0,0.0,0.0,8.0,0.0,0.0,2007.0,1.0,5.0,27.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
7.5,2.0,0.0,9.0,0.0,0.0,2019.0,9.0,0.0,273.0,7.0,0.0,15.0,3.0,0.0,9.899494936611665,1.5536723984241867,0.0,0.0,0.0,0.6666666666666666,4.242640687119286,0.2222222222222222,0.0,675.0,0.0,0.0,0.0051802694592421065,0.0,8.215838362577491,0.0,25.0,0.0,3.1073447968483734,0.0,0.9128709291752769,0.0,0.0,0.0,0.0,0.0,40692834.0,0.0,0.6
0.0,0.0,0.0,21.0,0.0,0.0,1974.0,7.0,2.0,191.0,14.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
4.0,1.0,0.0,2.0,0.0,0.0,2014.0,8.0,6.0,215.0,9.0,0.0,4.0,14.0,0.0,9.0,2.6390573296152584,0.0,0.0,0.0,0.07142857142857142,1.4142135623730951,0.5,432.0,224.0,0.0,0.0,0.004651162790697674,0.0,5.656854249492381,0.0,2.0,0.0,2.0794415416798357,0.0,0.14285714285714285,12.0,0.0,4.898979485566356,0.0,0.0,9938375.0,0.0,0.6
5.0,1.0,0.0,9.0,0.0,0.0,1984.0,1.0,6.0,1.0,16.0,0.0,5.0,3.0,0.0,16.0,1.0986122886681098,0.0,0.0,0.0,0.3333333333333333,3.0,0.1111111111111111,1944.0,75.0,0.0,0.0,1.0,0.0,2.23606797749979,0.0,25.0,0.0,0.0,0.0,0.7453559924999299,13.416407864998739,0.0,5.477225575051661,0.0,0.0,1.0,0.0,0.6
10.0,1.0,0.0,1.0,0.0,0.0,2007.0,1.0,0.0,1.0,31.0,0.0,10.0,3.0,0.0,31.0,1.0986122886681098,0.0,0.0,0.0,0.3333333333333333,1.0,1.0,0.0,300.0,0.0,0.0,1.0,0.0,3.1622776601683795,0.0,100.0,0.0,0.0,0.0,1.0540925533894598,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6
0.0,0.0,0.0,19.0,0.0,0.0,1956.0,3.0,3.0,61.0,17.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
0.0,0.0,0.0,4.0,0.0,0.0,2021.0,3.0,0.0,74.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
8.0,1.0,0.0,9.0,0.0,0.0,2023.0,8.0,4.0,223.0,15.0,0.0,8.0,17.0,0.0,15.0,2.833213344056216,0.0,0.0,0.0,0.058823529411764705,3.0,0.1111111111111111,576.0,1088.0,0.0,0.0,0.004484304932735426,0.0,8.000000000000002,0.0,8.0,0.0,2.0794415416798357,0.0,0.1663780661615406,11.313708498984761,0.0,5.656854249492381,0.0,0.0,11089567.0,0.0,0.844
6.476,21.0,0.0,7.0,0.0,0.0,1953.0,12.0,5.0,360.0,21.0,0.0,135.996,27.0,2.0,96.23408959407264,15.103421916690866,3.7416573867739418,6.48074069840786,0.0,0.7777777777777778,12.12435565298214,3.0,875.0,499362.62443200004,168.0,18522.0,0.012729376930432888,3528.0,8.81544099861147,0.14814814814814814,1541.242668,0.0,11.387272817552633,485.07525189397165,0.09425180062173324,58.30866144922211,10.0,5.690342696182718,0.0,0.0,979776000.0,1000.0,2.224
0.0,0.0,0.0,3.0,0.0,0.0,2010.0,3.0,6.0,66.0,15.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.842
5.4,5.0,0.0,6.0,0.0,0.0,1966.0,9.0,5.0,260.0,16.0,0.0,27.0,3.0,0.0,35.77708763999664,2.4565717583785154,0.0,0.0,0.0,1.6666666666666667,5.477225575051661,0.8333333333333334,750.0,2187.0,0.0,0.0,0.008600261451922268,0.0,6.971370023173351,0.0,81.0,0.0,4.913143516757031,0.0,0.7745966692414834,25.98076211353316,0.0,5.196152422706632,0.0,0.0,87880000.0,0.0,0.6
5.1,8.0,0.0,90.0,0.0,0.0,2008.0,9.0,0.0,266.0,59.0,0.0,40.8,3.0,4.0,166.87720036002523,3.1073447968483734,18.973665961010276,5.656854249492381,0.0,2.6666666666666665,26.832815729997478,0.08888888888888889,0.0,4993.92,512.0,821516.0,0.010633184679496956,4096.0,6.774953874381728,5.333333333333333,184.95999999999998,0.0,6.214689593696747,1458000.0,0.7527726527090809,0.0,0.0,0.0,0.0,0.0,150568768.0,0.0,3.059
6.8,63.0,0.0,80.0,0.0,0.0,2007.0,12.0,4.0,362.0,19.0,0.0,428.4,58.0,6.0,150.80782473068166,32.22876725596873,21.908902300206645,19.44222209522358,0.0,1.0862068965517242,70.9929573971954,0.7875,5120.0,10644540.479999999,13608.0,41154.0,0.021926115837551857,857304.0,9.033271832508971,0.6206896551724138,15293.879999999997,0.0,19.723335079649164,1254138.748304987,0.04496001658760447,82.79130389116963,24.0,5.215361924162119,0.0,0.0,2988589464.0,13824.0,4.931
4.8,11.0,0.0,75.0,0.0,0.0,2018.0,8.0,2.0,227.0,35.0,0.0,52.8,20.0,3.0,116.081867662439,9.93571992373691,15.0,5.744562646538029,0.0,0.55,28.722813232690147,0.14666666666666667,600.0,55756.799999999996,297.0,128625.0,0.014610681895838766,3267.0,6.196773353931867,0.45,348.47999999999996,0.0,6.896727367230195,730708.93444312,0.10954451150103321,14.53272169966796,6.0,3.0983866769659336,0.0,0.0,128667913.0,216.0,3.33
0.0,0.0,0.0,7.0,0.0,0.0,2005.0,10.0,5.0,288.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
0.0,0.0,0.0,11.0,0.0,0.0,2021.0,3.0,0.0,67.0,19.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.859
0.0,0.0,0.0,10.0,0.0,0.0,1928.0,1.0,6.0,22.0,19.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
5.6,7.0,0.0,626.0,0.0,0.0,2001.0,2.0,4.0,54.0,13.0,0.0,39.199999999999996,26.0,3.0,34.39476704383968,8.620113187045341,43.3358973600409,4.58257569495584,0.0,0.2692307692307692,66.19667665374146,0.011182108626198083,40064.0,39952.63999999999,189.0,6591.0,0.04899539464934427,1323.0,3.3466401061363023,0.34615384615384615,768.3199999999998,0.0,1.8338950617271998,424896963.0590552,0.0910166120476864,25.043961347997644,12.0,4.732863826479693,0.0,0.0,1102248.0,1728.0,0.6
10.0,1.0,0.0,12.0,0.0,0.0,2020.0,6.0,0.0,167.0,28.0,0.0,10.0,3.0,0.0,28.0,1.0986122886681098,0.0,0.0,0.0,0.3333333333333333,3.4641016151377544,0.08333333333333333,0.0,300.0,0.0,0.0,0.005988023952095809,0.0,7.745966692414833,0.0,16.666666666666668,0.0,1.791759469228055,0.0,1.0540925533894598,0.0,0.0,0.0,0.0,0.0,4657463.0,0.0,0.6
6.0,18.0,0.0,119.0,0.0,0.0,2005.0,3.0,5.0,78.0,3.0,0.0,108.0,7.0,0.0,12.727922061357855,8.255797571860423,0.0,0.0,0.0,2.5714285714285716,46.28174586162453,0.15126050420168066,14875.0,81648.0,0.0,0.0,0.05439282932204211,0.0,4.242640687119285,0.0,3888.0,0.0,4.661017195272559,0.0,0.34992710611188255,51.96152422706632,0.0,5.477225575051661,0.0,0.0,8541936.0,0.0,3.146
5.0,1.0,0.0,7.0,0.0,0.0,2002.0,10.0,1.0,281.0,11.0,0.0,5.0,3.0,0.0,11.0,1.0986122886681098,0.0,0.0,0.0,0.3333333333333333,2.6457513110645907,0.14285714285714285,7.0,75.0,0.0,0.0,0.0035587188612099642,0.0,7.071067811865476,0.0,2.5,0.0,2.302585092994046,0.0,0.7453559924999299,2.23606797749979,0.0,2.23606797749979,0.0,0.0,22188041.0,0.0,0.621
0.0,0.0,0.0,2.0,0.0,0.0,2013.0,8.0,4.0,242.0,31.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
7.316,171.0,0.0,41.0,0.0,0.0,1999.0,1.0,6.0,10.0,24.0,0.0,1251.036,64.0,12.0,313.8407239349285,54.384453235096956,22.181073012818832,45.2990066116245,0.0,2.671875,83.73171442171717,4.170731707317073,8856.0,100165828.69094402,295488.0,165888.0,1.307669683062202,50528448.0,2.704810529408668,2.25,1565091.0732960002,0.0,0.0,238749.34741690918,0.04226266452201044,212.2199236641084,72.0,6.62540564795847,0.0,0.0,171000.0,373248.0,7.887
0.0,0.0,0.0,8.0,0.0,0.0,2021.0,9.0,2.0,265.0,20.0,0.0,0.0,19.0,2.0,0.0,0.0,4.000000000000001,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,16000.0,0.0,0.0,0.0,0.21052631578947367,0.0,0.0,0.0,724.0773439350247,0.0,0.0,4.0,0.0,0.0,0.0,0.0,64.0,0.699
5.971,16.0,0.0,180.0,0.0,0.0,1989.0,9.0,4.0,244.0,9.0,0.0,95.536,46.0,5.0,36.0,15.31456558595638,30.000000000000004,8.94427190999916,0.0,0.34782608695652173,53.665631459994955,0.08888888888888889,11520.0,419847.855616,2000.0,3645.0,0.01639344262295082,32000.0,7.330688917148238,0.5434782608695652,1014.1252551111112,0.0,8.788898309344878,13040748.444778774,0.053120934182233605,39.097007558123934,20.0,4.887125944765492,0.0,0.0,232428544.0,8000.0,5.374
6.8,27.0,0.0,7.0,0.0,0.0,1952.0,8.0,5.0,236.0,19.0,0.0,183.6,27.0,2.0,98.72689603142601,17.125670716134227,3.7416573867739418,7.348469228349535,0.0,1.0,13.74772708486752,3.857142857142857,875.0,910141.9199999999,216.0,13718.0,0.022017595011468778,5832.0,7.37563556583431,0.14814814814814814,4213.62,0.0,10.805095204676492,485.07525189397165,0.09658077637337258,67.74953874381728,10.0,5.830951894845301,0.0,0.0,354894912.0,1000.0,2.282
6.1,18.0,0.0,13.0,0.0,0.0,2015.0,5.0,4.0,142.0,12.0,0.0,109.8,3.0,1.0,50.91168824543142,4.661017195272559,3.605551275463989,4.242640687119285,0.0,6.0,15.297058540778352,1.3846153846153846,832.0,36168.119999999995,18.0,1728.0,0.029877751317741442,324.0,5.522680508593631,0.3333333333333333,2411.2079999999996,0.0,6.8282667706852385,2197.0,0.8232726023485646,41.914198071775154,4.0,4.9396356140913875,0.0,0.0,51539184.0,64.0,0.982
0.0,0.0,0.0,4.0,0.0,0.0,2015.0,1.0,3.0,1.0,39.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
0.0,0.0,0.0,6.0,0.0,0.0,1940.0,9.0,2.0,269.0,35.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
0.0,0.0,0.0,2.0,0.0,0.0,2017.0,11.0,2.0,305.0,11.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
0.0,0.0,0.0,3.0,0.0,0.0,2006.0,11.0,5.0,322.0,24.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
0.0,0.0,0.0,6.0,0.0,0.0,1956.0,8.0,3.0,229.0,18.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
